epoch,lr,train_mse,test_mse,epoch_seconds
1,0.001,1.9480960915269614,1.821409695875195,21.01583469999605
2,0.000999938933078422,1.708639446797743,1.3710750005522834,21.392477699992014
3,0.000999755747381037,1.313223795087879,1.179583974112277,21.296011900005396
4,0.000999450488106175,1.184219261762209,1.09873783998879,40.10299399998621
5,0.0009990232305719944,1.1062987471796781,1.0027345116544737,22.07632900000317
6,0.0009984740801978983,1.0559230331916067,0.992615643987941,21.56309210002655
7,0.0009978031724785245,1.0181009235034375,0.9399360301101258,21.83917609998025
8,0.000997010672950314,0.9835959996942405,0.9124683563681105,21.44117190001998
9,0.0009960967771506664,0.9635764370724157,0.9061024364481349,21.50513360000332
10,0.0009950617105696957,0.9320167731566321,0.854127224401353,21.517686500010313
11,0.0009939057285945929,0.923228981160866,0.8539171881967195,21.461224600003334
12,0.0009926291164466126,0.9032283540139421,0.8503307078963193,21.550649699987844
13,0.0009912321891107005,0.8815847377087156,0.8344203728241301,21.58119060000172
14,0.0009897152912577737,0.8772105022024546,0.8085810612697371,21.578841699985787
15,0.0009880787971596797,0.8591885929678792,0.7889463350688759,21.60862659997656
16,0.0009863231105968495,0.8531475994352408,0.7732145353857313,21.780206700001145
17,0.000984448664758672,0.8385883980840478,0.7843499391417985,21.396287599985953
18,0.0009824559221366096,0.8285682756337862,0.76677578968983,21.67316690000007
19,0.0009803453744100864,0.8201093728786706,0.7561407085178815,29.70425179999438
20,0.0009781175423251728,0.8113723177296811,0.8364123393377058,21.514827099977992
21,0.0009757729755661004,0.8051091427605497,0.744845312752011,21.53847400000086
22,0.0009733122526196342,0.7928138842078275,0.7186788515411919,21.51861140000983
23,0.000970735980632341,0.793388468514139,0.7158214984426857,21.593339400016703
24,0.0009680447952607838,0.7823960649341215,0.7295497101051267,21.579998200002592
25,0.0009652393605146839,0.7759459458486864,0.7261904494610351,21.694969299976947
26,0.0009623203685930864,0.7738577692113064,0.7040658164849848,27.61195389999193
27,0.00095928853971357,0.7553590224905042,0.7257728397347372,26.619922800018685
28,0.0009561446219345448,0.7531450924173204,0.6960261246424307,23.277258799993433
29,0.0009528893909706791,0.7476191994502969,0.7006738976207312,22.079732499987585
30,0.0009495236500015041,0.7417667145750204,0.6937076288668742,21.99161450000247
31,0.0009460482294732414,0.7391072989539762,0.7219566939147442,25.850363799982006
32,0.0009424639868939027,0.7397903007742263,0.7277368889652412,21.43957159999991
33,0.0009387718066217117,0.7281342027503162,0.6884111266544908,24.942926399991848
34,0.000934972599646904,0.7251917265345905,0.7039071882978807,21.805603599990718
35,0.0009310673033669515,0.7193424383735453,0.6711096695138503,21.882494299992686
36,0.0009270568813552751,0.7128266562387173,0.66466809129325,22.419758300005924
37,0.0009229423231234969,0.7188569248100765,0.6740768811228661,21.94596489999094
38,0.0009187246438772933,0.7063450345495175,0.6727676240579743,21.826287900010357
39,0.0009144048842659075,0.7022259679375863,0.6600434640670536,21.932162899989635
40,0.0009099841101253861,0.7028197381626363,0.6558187753309486,21.769930100010242
41,0.0009054634122155986,0.6983701570276583,0.6858558712528793,22.112788800004637
42,0.0009008439059511095,0.6946202193862444,0.6685070448839819,22.054763100022683
